"","X","unix","lat","lon","colonybird","mean_depth","var_depth","min_depth","max_depth","mean_temp","var_temp","min_temp","max_temp","hsine","time.diff","sp.ms","mean_depth.m","min_depth.m","max_depth.m"
"1864",1864,1340791924,56.144386,-6.353631,"CSY0380",0.748651685,5.67443061,-2.13,7.87,15.10365393,10.09555585,11.313,19.75,0,90,0,0.76343007,-2.1720462,8.0253538
"1865",1865,1340792014,56.144386,-6.353631,"CSY0380",0.222808989,3.071191416,-2.13,6.87,15.26686067,11.33648971,11.313,20.438,0,90,0,0.227207238,-2.1720462,7.0056138
"1866",1866,1340792104,56.144386,-6.353631,"CSY0380",0.398089888,4.272294767,-2.13,8.87,15.43661573,12.6031553,11.313,20.688,0,90,0,0.405948182,-2.1720462,9.0450938
"1867",1867,1340792194,56.144386,-6.353631,"CSY0380",0.400337079,3.510901913,-2.13,6.87,15.54347416,13.27979504,11.313,21.25,0,90,0,0.408239733,-2.1720462,7.0056138
"1868",1868,1340792284,56.144386,-6.353631,"CSY0380",0.798089888,7.837159632,-2.13,10.87,15.64392135,14.50006901,11.313,21.5,0,90,0,0.813844182,-2.1720462,11.0845738
"1869",1869,1340792374,56.144386,-6.353631,"CSY0380",0.919438202,7.911964774,-2.13,9.87,15.60851685,14.55976631,11.313,21.75,0,90,0,0.937587912,-2.1720462,10.0648338
"1870",1870,1340792464,56.144386,-6.353631,"CSY0380",0.622808989,6.519840065,-2.13,9.87,15.60045843,14.33263166,11.313,21.625,0,90,0,0.635103238,-2.1720462,10.0648338
"1871",1871,1340792554,56.144386,-6.353631,"CSY0380",0.991348315,9.507763944,-2.13,9.87,15.56153258,13.96307642,11.313,21.438,0,90,0,1.01091753,-2.1720462,10.0648338
"1872",1872,1340792644,56.144386,-6.353631,"CSY0380",0.730674157,7.98054459,-2.13,9.87,15.51262921,12.98611562,11.313,21.188,0,90,0,0.745097665,-2.1720462,10.0648338
"1873",1873,1340792734,56.144386,-6.353631,"CSY0380",1.049775281,10.06220265,-1.13,9.87,15.4896,13.03711105,11.313,20.938,0,90,0,1.070497845,-1.1523062,10.0648338
"1874",1874,1340792824,56.144386,-6.353631,"CSY0380",1.18011236,10.42613625,-2.13,10.87,15.47398427,12.68442785,11.313,20.938,0,90,0,1.203407778,-2.1720462,11.0845738
"1875",1875,1340792914,56.144386,-6.353631,"CSY0380",0.726179775,7.645935823,-2.13,10.87,15.31945169,11.24088255,11.25,20.125,0,90,0,0.740514564,-2.1720462,11.0845738
"1876",1876,1340793004,56.144386,-6.353631,"CSY0380",0.674494382,7.256736512,-2.13,11.87,15.27034607,11.03669412,11.313,19.938,0,90,0,0.687808901,-2.1720462,12.1043138
"1877",1877,1340793094,56.144386,-6.353631,"CSY0380",0.472247191,6.104949894,-2.13,10.87,15.20386517,10.31524766,11.313,19.625,0,90,0,0.481569351,-2.1720462,11.0845738
"1878",1878,1340793184,56.144386,-6.353631,"CSY0380",0.681235955,7.833657253,-2.13,10.87,15.12550337,9.663534345,11.313,19.313,0,90,0,0.694683553,-2.1720462,11.0845738
"1879",1879,1340793274,56.144386,-6.353631,"CSY0380",0.645280899,6.390829031,-2.13,9.87,15.02652809,9.310742232,11.313,19.063,0,90,0,0.658018744,-2.1720462,10.0648338
"1880",1880,1340793364,56.144386,-6.353631,"CSY0380",0.427303371,6.873398117,-2.13,9.87,14.98905169,8.883670549,11.313,19,0,90,0,0.435738339,-2.1720462,10.0648338
"1881",1881,1340793454,56.144386,-6.353631,"CSY0380",-0.058089888,2.765087559,-2.13,6.87,14.94024494,8.761189911,11.313,19,0,90,0,-0.059236582,-2.1720462,7.0056138
"1882",1882,1340793544,56.144386,-6.353631,"CSY0380",0.193595506,4.642797854,-2.13,8.87,14.97902921,8.570254245,11.375,18.875,0,90,0,0.197417081,-2.1720462,9.0450938
"1883",1883,1340793634,56.144386,-6.353631,"CSY0380",0.105955056,4.171677295,-2.13,8.87,14.93143146,8.417850111,11.375,18.688,0,90,0,0.108046609,-2.1720462,9.0450938
"1884",1884,1340793724,56.144386,-6.353631,"CSY0380",0.321685393,5.667142423,-2.13,9.87,14.88413708,7.882386276,11.313,18.625,64.70413568,90,0.718934841,0.328035463,-2.1720462,10.0648338
"1885",1885,1340793814,56.14488355,-6.353091636,"CSY0380",-0.343483146,1.578196174,-2.13,4.87,15.1416427,6.778476514,11.563,18.5,242.6385152,90,2.695983502,-0.350263503,-2.1720462,4.9661338
"1886",1886,1340793904,56.14674939,-6.351069021,"CSY0380",-0.276067416,2.129517158,-2.13,7.87,15.4974809,6.20342298,11.563,18.375,242.6353675,90,2.695948528,-0.281516987,-2.1720462,8.0253538
"1887",1887,1340793994,56.14861522,-6.349046406,"CSY0380",-0.583932584,1.40158923,-2.13,6.87,15.72361124,5.451707337,11.5,18.25,215.6811384,90,2.396457094,-0.595459413,-2.1720462,7.0056138
"1888",1888,1340794084,56.15027626,-6.34725581,"CSY0380",-0.799662921,0.361352364,-2.13,-0.13,15.91886067,5.273615566,11.938,18.313,22.54083951,90,0.250453772,-0.815448267,-2.1720462,-0.1325662
"1889",1889,1340794174,56.15046654,-6.347131524,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.27171236,4.545306692,12.25,18.5,17.74241408,90,0.197137934,-0.7444102,-1.1523062,-0.1325662
"1890",1890,1340794264,56.15061971,-6.347052404,"CSY0380",-0.734494382,0.248628404,-2.13,-0.13,16.58998876,3.68900616,13.125,18.5,16.9136187,90,0.187929097,-0.748993301,-2.1720462,-0.1325662
"1891",1891,1340794354,56.15077158,-6.347044472,"CSY0380",-0.734494382,0.248628404,-2.13,-0.13,16.68223371,3.450622436,13.375,18.625,17.7218436,90,0.196909373,-0.748993301,-2.1720462,-0.1325662
"1892",1892,1340794444,56.15092073,-6.346944533,"CSY0380",-0.768202247,0.307996761,-2.13,-0.13,16.6189191,3.46870398,13.313,18.625,15.30255518,90,0.170028391,-0.78336656,-2.1720462,-0.1325662
"1893",1893,1340794534,56.15100256,-6.346746229,"CSY0380",-0.815393258,0.387286163,-2.13,-0.13,16.6343573,3.076114568,13.25,18.313,11.54338811,90,0.128259868,-0.831489121,-2.1720462,-0.1325662
"1894",1894,1340794624,56.15106817,-6.346602066,"CSY0380",-0.756966292,0.28846037,-2.13,-0.13,16.51629663,3.110145142,13.25,18.313,24.88508317,90,0.276500924,-0.771908807,-2.1720462,-0.1325662
"1895",1895,1340794714,56.15128685,-6.346685372,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.16473483,3.808495776,13.313,18.375,12.58117788,90,0.139790865,-0.7444102,-1.1523062,-0.1325662
"1896",1896,1340794804,56.1513616,-6.346533178,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.15302697,3.628872598,13.5,18.188,10.45742062,90,0.116193562,-0.7444102,-1.1523062,-0.1325662
"1897",1897,1340794894,56.1514461,-6.34645951,"CSY0380",-0.759213483,0.292387894,-2.13,-0.13,16.21717303,3.529797657,13.875,18.625,10.48940238,90,0.116548915,-0.774200357,-2.1720462,-0.1325662
"1898",1898,1340794984,56.15153839,-6.346425394,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.20953034,3.998645529,13.75,18.875,9.835816733,90,0.109286853,-0.7444102,-1.1523062,-0.1325662
"1899",1899,1340795074,56.15161567,-6.346502296,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.17049888,4.150380282,13.688,18.875,18.32036518,90,0.203559613,-0.7444102,-1.1523062,-0.1325662
"1900",1900,1340795164,56.15167455,-6.346778212,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.11364045,3.68346478,13.75,18.625,15.03101495,90,0.167011277,-0.7444102,-1.1523062,-0.1325662
"1901",1901,1340795254,56.15171491,-6.346546879,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.2212809,2.882889257,13.75,18.313,27.91264917,90,0.310140546,-0.7444102,-1.1523062,-0.1325662
"1902",1902,1340795344,56.15193879,-6.3467496,"CSY0380",-0.736741573,0.252657152,-2.13,-0.13,16.19997079,2.524998042,13.75,18.25,1.318127952,90,0.014645866,-0.751284852,-2.1720462,-0.1325662
"1903",1903,1340795434,56.15193249,-6.3467676,"CSY0380",-0.817640449,0.390950501,-2.13,-0.13,16.23159101,2.252929837,13.875,18.063,20.20174807,90,0.224463867,-0.833780672,-2.1720462,-0.1325662
"1904",1904,1340795524,56.15176092,-6.346661439,"CSY0380",-0.932247191,0.564409353,-2.13,-0.13,16.35140225,1.644240736,14.188,18.063,21.28645228,90,0.236516136,-0.950649751,-2.1720462,-0.1325662
"1905",1905,1340795614,56.15189742,-6.346901848,"CSY0380",-0.903033708,0.513685596,-2.13,-0.13,16.36001798,1.485327914,14.375,17.75,18.6355049,90,0.207061166,-0.920859593,-2.1720462,-0.1325662
"1906",1906,1340795704,56.15199654,-6.34714406,"CSY0380",-0.903033708,0.220892803,-2.13,-0.13,16.43014607,1.542263481,14.188,17.938,19.73374026,90,0.219263781,-0.920859593,-2.1720462,-0.1325662
"1907",1907,1340795794,56.15215972,-6.347268424,"CSY0380",-0.801910112,0.220943415,-1.13,-0.13,16.50759326,1.645419976,14.063,17.813,21.75986212,90,0.241776246,-0.817739818,-1.1523062,-0.1325662
"1908",1908,1340795884,56.15233654,-6.34741802,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.51765169,1.873149687,13.875,17.813,13.95021566,90,0.155002396,-0.7444102,-1.1523062,-0.1325662
"1909",1909,1340795974,56.152412,-6.34759765,"CSY0380",-0.732247191,0.244589533,-2.13,-0.13,16.3567236,1.709075403,13.938,17.875,3.376316302,90,0.037514626,-0.746701751,-2.1720462,-0.1325662
"1910",1910,1340796064,56.15242418,-6.34764752,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.41134831,1.896801444,13.875,18.125,9.254090335,90,0.102823226,-0.7444102,-1.1523062,-0.1325662
"1911",1911,1340796154,56.15248877,-6.34755356,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.5424382,1.945393152,13.938,18.125,17.7832621,90,0.197591801,-0.7444102,-1.1523062,-0.1325662
"1912",1912,1340796244,56.152644,-6.347485818,"CSY0380",-0.732247191,0.244589533,-2.13,-0.13,16.61570787,1.970515365,13.938,17.938,8.684015555,90,0.096489062,-0.746701751,-2.1720462,-0.1325662
"1913",1913,1340796334,56.152714,-6.347424,"CSY0380",-0.732247191,0.244589533,-2.13,-0.13,16.55473708,1.955958374,13.875,18.125,17.32310385,90,0.192478932,-0.746701751,-2.1720462,-0.1325662
"1914",1914,1340796424,56.15286945,-6.347436727,"CSY0380",-0.734494382,0.248628404,-2.13,-0.13,16.42500449,1.514965486,14.063,17.875,12.32554329,90,0.136950481,-0.748993301,-2.1720462,-0.1325662
"1915",1915,1340796514,56.15298005,-6.347427255,"CSY0380",-0.732247191,0.244589533,-2.13,-0.13,16.32240449,1.641442539,13.938,17.813,13.63700989,90,0.151522332,-0.746701751,-2.1720462,-0.1325662
"1916",1916,1340796604,56.15310102,-6.347392556,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.28024719,1.774898317,13.875,17.938,5.417579014,90,0.060195322,-0.7444102,-1.1523062,-0.1325662
"1917",1917,1340796694,56.15314941,-6.347401898,"CSY0380",-0.732247191,0.244589533,-2.13,-0.13,16.2402382,1.893079781,13.813,18,46.32390413,90,0.514710046,-0.746701751,-2.1720462,-0.1325662
"1918",1918,1340796784,56.15296857,-6.346729,"CSY0380",-0.736741573,0.252657152,-2.13,-0.13,16.23255281,1.939998667,13.875,18.313,12.2476375,90,0.136084861,-0.751284852,-2.1720462,-0.1325662
"1919",1919,1340796874,56.15307042,-6.346654303,"CSY0380",-0.747977528,0.272649054,-2.13,-0.13,16.34685843,1.901234536,14,18.438,48.33230928,90,0.537025659,-0.762742604,-2.1720462,-0.1325662
"1920",1920,1340796964,56.15343161,-6.347086909,"CSY0380",-0.799662921,0.361352364,-2.13,-0.13,16.56405618,1.696175436,14.25,18.563,17.62648447,90,0.195849827,-0.815448267,-2.1720462,-0.1325662
"1921",1921,1340797054,56.15358524,-6.347018121,"CSY0380",-0.891797753,0.506194959,-2.13,-0.13,16.81073933,1.961730526,14.313,18.688,7.76231365,90,0.086247929,-0.90940184,-2.1720462,-0.1325662
"1922",1922,1340797144,56.15357683,-6.34689384,"CSY0380",-0.898539326,0.516125114,-2.13,-0.13,17.01704494,1.676568286,14.438,18.625,20.6316432,90,0.22924048,-0.916276492,-2.1720462,-0.1325662
"1923",1923,1340797234,56.15362811,-6.34657407,"CSY0380",-0.912022472,0.535712117,-2.13,-0.13,17.15977528,1.519248936,14.75,18.625,30.98338491,90,0.344259832,-0.930025796,-2.1720462,-0.1325662
"1924",1924,1340797324,56.15390507,-6.346524602,"CSY0380",-0.86258427,0.46211155,-2.13,-0.13,17.2226427,1.125466194,15.063,18.625,98.06696457,90,1.08963294,-0.879611683,-2.1720462,-0.1325662
"1925",1925,1340797414,56.1547215,-6.347118786,"CSY0380",-0.799662921,0.361352364,-2.13,-0.13,17.0766809,1.203869745,14.938,18.438,58.96812902,90,0.655201434,-0.815448267,-2.1720462,-0.1325662
"1926",1926,1340797504,56.15424993,-6.346685534,"CSY0380",-0.732247191,0.244589533,-2.13,-0.13,16.88214157,1.236499478,14.563,18.313,7.523769016,90,0.083597434,-0.746701751,-2.1720462,-0.1325662
"1927",1927,1340797594,56.1541826,-6.346675,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.69141798,1.654979118,14.313,18.375,13.65453292,90,0.151717032,-0.7444102,-1.1523062,-0.1325662
"1928",1928,1340797684,56.1543032,-6.3467152,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.73991461,1.74353602,14.25,18.313,26.370116,90,0.293001289,-0.7444102,-1.1523062,-0.1325662
"1929",1929,1340797774,56.15453166,-6.346827657,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.80453483,1.788752101,14.25,18.25,20.38753082,90,0.22652812,-0.7444102,-1.1523062,-0.1325662
"1930",1930,1340797864,56.15467022,-6.34704268,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.77479326,1.418377331,14.375,18,13.46333695,90,0.149592633,-0.7444102,-1.1523062,-0.1325662
"1931",1931,1340797954,56.15464189,-6.34725379,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.73379326,1.222750588,14.625,18.125,12.62752108,90,0.14030579,-0.7444102,-1.1523062,-0.1325662
"1932",1932,1340798044,56.15460207,-6.3474445,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.79694831,1.364666896,14.625,18.5,19.93220548,90,0.22146895,-0.7444102,-1.1523062,-0.1325662
"1933",1933,1340798134,56.15445609,-6.34763065,"CSY0380",-0.73,0.240540541,-1.13,-0.13,16.98138427,1.854252016,14.5,18.875,37.66358238,90,0.418484249,-0.7444102,-1.1523062,-0.1325662
"1934",1934,1340798224,56.154789,-6.347739,"CSY0380",-0.73,0.240540541,-1.13,-0.13,17.10986292,2.147874817,14.438,19.125,24.15780508,90,0.268420056,-0.7444102,-1.1523062,-0.1325662
"1935",1935,1340798314,56.15492809,-6.348038091,"CSY0380",-0.73,0.240540541,-1.13,-0.13,17.2307236,2.443118768,14.375,19.25,18.59964254,90,0.206662695,-0.7444102,-1.1523062,-0.1325662
"1936",1936,1340798404,56.15508334,-6.348149,"CSY0380",-0.73,0.240540541,-1.13,-0.13,17.31204719,2.557816009,14.063,19.063,8.954738897,90,0.099497099,-0.7444102,-1.1523062,-0.1325662
"1937",1937,1340798494,56.15515873,-6.348098615,"CSY0380",-0.822134831,0.213564126,-1.13,-0.13,17.17136854,2.784914242,14,18.5,7.554594878,90,0.083939943,-0.838363773,-1.1523062,-0.1325662
"1938",1938,1340798584,56.15521589,-6.348164286,"CSY0380",-0.93,0.16036036,-1.13,-0.13,16.56729888,4.441610377,13.25,18.625,7.789587504,90,0.086550972,-0.9483582,-1.1523062,-0.1325662
"1939",1939,1340798674,56.15523658,-6.348284308,"CSY0380",-0.93,0.16036036,-1.13,-0.13,16.42621124,5.343804401,12.875,18.625,11.87691751,90,0.13196575,-0.9483582,-1.1523062,-0.1325662
"1940",1940,1340798764,56.15513172,-6.348319609,"CSY0380",-0.932247191,0.163508452,-2.13,-0.13,16.47185393,5.491788053,12.75,18.938,7.512944668,90,0.083477163,-0.950649751,-2.1720462,-0.1325662
"1941",1941,1340798854,56.15515542,-6.348433067,"CSY0380",-0.93,0.16036036,-1.13,-0.13,16.74296854,3.388432706,13.688,18.875,3.039757264,90,0.033775081,-0.9483582,-1.1523062,-0.1325662
"1942",1942,1340798944,56.155174,-6.348469,"CSY0380",-0.936741573,0.205810305,-2.13,-0.13,16.83605393,2.715870884,13.438,18.938,0,90,0,-0.955232852,-2.1720462,-0.1325662
"1943",1943,1340799034,56.155174,-6.348469,"CSY0380",-0.377191011,3.47479502,-1.13,8.87,16.73170337,3.802964151,12,18.875,0,90,0,-0.384636762,-1.1523062,9.0450938
"1944",1944,1340799124,56.155174,-6.348469,"CSY0380",-0.071573034,4.05513716,-2.13,9.87,16.54985843,6.063903879,11.688,18.938,114.0960734,90,1.267734149,-0.072985885,-2.1720462,10.0648338
"1945",1945,1340799214,56.15531898,-6.346647208,"CSY0380",-0.112022472,3.238414819,-2.13,7.87,16.44042697,5.85340279,11.625,18.875,201.48778,90,2.238753111,-0.114233796,-2.1720462,8.0253538
"1946",1946,1340799304,56.155575,-6.34343,"CSY0380",0.085730337,4.534436684,-1.13,7.87,16.36217303,5.903195224,11.625,18.875,0,90,0,0.087422654,-1.1523062,8.0253538
"1947",1947,1340799394,56.155575,-6.34343,"CSY0380",-0.051348315,4.171727908,-2.13,6.87,16.31291011,6.24302819,11.625,19.063,0,90,0,-0.05236193,-2.1720462,7.0056138
"1948",1948,1340799484,56.155575,-6.34343,"CSY0380",0.139662921,5.323514526,-2.13,8.87,16.34404494,6.077590133,11.625,19.125,0,90,0,0.142419867,-2.1720462,9.0450938
"1949",1949,1340799574,56.155575,-6.34343,"CSY0380",0.445280899,7.798937139,-2.13,9.87,16.25920674,5.515228358,11.563,18.188,0,90,0,0.454070744,-2.1720462,10.0648338
"1950",1950,1340799664,56.155575,-6.34343,"CSY0380",0.366629213,9.38568681,-2.13,13.87,16.23170787,5.383942077,11.5,18.063,0,90,0,0.373866474,-2.1720462,14.1437938
"1951",1951,1340799754,56.155575,-6.34343,"CSY0380",0.022808989,4.755876101,-2.13,7.87,16.30728764,5.701026183,11.5,18.125,0,90,0,0.023259238,-2.1720462,8.0253538
"1952",1952,1340799844,56.155575,-6.34343,"CSY0380",0.546404494,11.2914465,-2.13,11.87,16.38547865,5.957835376,11.5,18.563,241.7935248,90,2.68659472,0.557190519,-2.1720462,12.1043138
"1953",1953,1340799934,56.1553132,-6.33955844,"CSY0380",1.090224719,22.25769815,-2.13,18.87,16.44638427,6.318170417,11.438,18.75,306.5139054,90,3.40571006,1.111745755,-2.1720462,19.2424938
"1954",1954,1340800024,56.15502928,-6.334640933,"CSY0380",0.813820225,17.10269258,-2.13,19.87,15.84782247,8.252194579,11.188,18.75,12.02927214,90,0.133658579,0.829885036,-2.1720462,20.2622338
"1955",1955,1340800114,56.1551332,-6.334587745,"CSY0380",-0.889550562,0.507369167,-2.13,-0.13,16.15319101,5.999952542,12.125,18.5,12.48539163,90,0.138726574,-0.90711029,-2.1720462,-0.1325662
"1956",1956,1340800204,56.15516411,-6.33439416,"CSY0380",-0.804157303,0.679623444,-2.13,1.87,16.30968764,4.738732499,12.563,18.625,18.58873967,90,0.206541552,-0.820031369,-2.1720462,1.9069138
"1957",1957,1340800294,56.15514044,-6.334097363,"CSY0380",-0.680561798,0.995748558,-2.13,2.87,16.4643236,4.412317936,12.25,18.438,24.61227638,90,0.273469738,-0.693996088,-2.1720462,2.9266538
"1958",1958,1340800384,56.155216,-6.333724286,"CSY0380",-0.925505618,0.55493471,-2.13,-0.13,16.9300427,2.40743391,13.375,18.5,32.06144563,90,0.356238285,-0.943775099,-2.1720462,-0.1325662
"1959",1959,1340800474,56.15545842,-6.333445055,"CSY0380",-0.921011236,0.62964875,-2.13,0.87,16.95868539,3.141362446,13,18.375,37.52538346,90,0.416948705,-0.939191998,-2.1720462,0.8871738
"1960",1960,1340800564,56.15564328,-6.332938926,"CSY0380",-0.95247191,0.58327766,-2.13,-0.13,17.21455056,3.279263987,13.25,18.875,38.20283231,90,0.424475915,-0.971273706,-2.1720462,-0.1325662
"1961",1961,1340800654,56.15597559,-6.332785052,"CSY0380",-0.977191011,0.62524547,-2.13,-0.13,17.57665618,1.65308651,14.375,19,31.24174376,90,0.347130486,-0.996480762,-2.1720462,-0.1325662
"1962",1962,1340800744,56.15617668,-6.33243353,"CSY0380",-1.037865169,0.655906468,-2.13,-0.13,17.73316404,1.071979435,15.563,19,55.18487298,90,0.613165255,-1.058352627,-2.1720462,-0.1325662
"1963",1963,1340800834,56.15648602,-6.331737967,"CSY0380",-1.179438202,0.641694503,-2.13,0.87,17.99493258,0.774662743,16.063,19.5,56.88611767,90,0.632067974,-1.202720312,-2.1720462,0.8871738
"1964",1964,1340800924,56.1566643,-6.33087805,"CSY0380",0.31494382,10.33311064,-2.13,9.87,17.17441798,6.522356266,11.688,19.5,58.79276006,90,0.65325289,0.321160811,-2.1720462,10.0648338
"1965",1965,1340801014,56.15676474,-6.329947032,"CSY0380",-0.188426966,5.429011034,-2.13,11.87,17.01959775,8.12928775,11.438,19.5,57.71885754,90,0.641320639,-0.192146515,-2.1720462,12.1043138
"1966",1966,1340801104,56.157276,-6.329792,"CSY0380",-0.237865169,3.952302865,-2.13,7.87,17.02205618,7.652853296,11.563,19.438,0,90,0,-0.242560627,-2.1720462,8.0253538
"1967",1967,1340801194,56.157276,-6.329792,"CSY0380",0.054269663,7.389391639,-2.13,11.87,16.73649438,7.337663178,11.438,19.25,0,90,0,0.055340946,-2.1720462,12.1043138
"1968",1968,1340801284,56.157276,-6.329792,"CSY0380",-0.377191011,1.533353578,-2.13,5.87,16.54226742,7.068963872,11.625,19.188,0,90,0,-0.384636762,-2.1720462,5.9858738
"1969",1969,1340801374,56.157276,-6.329792,"CSY0380",-0.177191011,3.220740966,-2.13,8.87,16.61212584,7.73648157,11.563,19.5,0,90,0,-0.180688762,-2.1720462,9.0450938
"1970",1970,1340801464,56.157276,-6.329792,"CSY0380",-0.471573034,1.036218241,-2.13,5.87,16.82270562,8.500782623,11.625,19.688,0,90,0,-0.480881885,-2.1720462,5.9858738
"1971",1971,1340801554,56.157276,-6.329792,"CSY0380",-0.586179775,0.437827715,-2.13,0.87,16.8859236,8.323210909,11.688,19.875,82.07299065,90,0.911922118,-0.597750964,-2.1720462,0.8871738
"1972",1972,1340801644,56.15774701,-6.328773521,"CSY0380",-0.071573034,3.68576779,-2.13,7.87,16.82947191,8.138436308,11.5,19.75,160.5758679,90,1.78417631,-0.072985885,-2.1720462,8.0253538
"1973",1973,1340801734,56.15866856,-6.326780845,"CSY0380",0.422808989,8.382903128,-2.13,8.87,16.77614831,8.028779969,11.438,19.375,44.80716425,90,0.497857381,0.431155238,-2.1720462,9.0450938
"1974",1974,1340801824,56.15889756,-6.32618644,"CSY0380",0.135168539,7.767365118,-2.13,11.87,16.7350764,7.576627273,11.5,19.563,36.59598512,90,0.406622057,0.137836766,-2.1720462,12.1043138
"1975",1975,1340801914,56.15907709,-6.325691911,"CSY0380",0.162134831,7.689239802,-2.13,12.87,16.87389888,8.645691645,11.375,19.75,36.5958651,90,0.406620723,0.165335373,-2.1720462,13.1240538
"1976",1976,1340802004,56.15925662,-6.325197382,"CSY0380",-0.359213483,1.285180686,-2.13,4.87,16.96243596,8.64374712,11.625,19.875,36.59574508,90,0.40661939,-0.366304357,-2.1720462,4.9661338
"1977",1977,1340802094,56.15943615,-6.324702853,"CSY0380",-0.406404494,1.083338395,-2.13,5.87,17.04901798,8.890174527,11.625,19.75,24.27541191,90,0.269726799,-0.414426919,-2.1720462,5.9858738
"1978",1978,1340802184,56.15950868,-6.324333561,"CSY0380",-0.437865169,1.019870432,-2.13,2.87,17.11437753,9.057392425,11.625,19.875,19.57347457,90,0.217483051,-0.446508627,-2.1720462,2.9266538
"1979",1979,1340802274,56.1595329,-6.324020827,"CSY0380",-0.276067416,1.88176941,-2.13,5.87,17.05145618,8.872972028,11.5,19.875,19.57346247,90,0.217482916,-0.281516987,-2.1720462,5.9858738
"1980",1980,1340802364,56.15955711,-6.323708094,"CSY0380",-0.370449438,1.156017816,-2.13,3.87,16.97746966,8.503717844,11.563,19.625,19.57345036,90,0.217482782,-0.37776211,-2.1720462,3.9463938
"1981",1981,1340802454,56.15958133,-6.32339536,"CSY0380",-0.39741573,1.308958397,-2.13,4.87,17.04053483,8.656733619,11.563,19.688,19.57343826,90,0.217482647,-0.405260717,-2.1720462,4.9661338
"1982",1982,1340802544,56.15960555,-6.323082626,"CSY0380",-0.280561798,1.664217026,-2.13,5.87,16.9550382,8.604688402,11.5,19.5,19.57342615,90,0.217482513,-0.286100088,-2.1720462,5.9858738
"1983",1983,1340802634,56.15962976,-6.322769892,"CSY0380",-0.267078652,1.474410365,-2.13,4.87,16.91471236,8.484979818,11.5,19.313,19.57341405,90,0.217482378,-0.272350784,-2.1720462,4.9661338
"1984",1984,1340802724,56.15965398,-6.322457158,"CSY0380",-0.280561798,1.839892702,-2.13,5.87,17.0628809,8.883954578,11.5,20.063,19.57340194,90,0.217482244,-0.286100088,-2.1720462,5.9858738
"1985",1985,1340802814,56.15967819,-6.322144424,"CSY0380",-0.41988764,1.030640753,-2.13,3.87,17.15794607,8.928634281,11.625,20,0.652446523,90,0.007249406,-0.428176222,-2.1720462,3.9463938
"1986",1986,1340802904,56.159679,-6.322134,"CSY0380",-0.163707865,2.645257617,-2.13,6.87,17.05321573,8.693707661,11.563,19.938,0,90,0,-0.166939458,-2.1720462,7.0056138
"1987",1987,1340802994,56.159679,-6.322134,"CSY0380",-0.109775281,3.294635085,-2.13,7.87,16.95081124,8.58047928,11.5,19.438,0,90,0,-0.111942245,-2.1720462,8.0253538
"1988",1988,1340803084,56.159679,-6.322134,"CSY0380",-0.244606742,2.002601478,-2.13,6.87,17.13957528,8.723440502,11.5,19.875,0,90,0,-0.249435279,-2.1720462,7.0056138
"1989",1989,1340803174,56.159679,-6.322134,"CSY0380",-0.222134831,2.340591153,-2.13,6.87,17.26231011,9.199504345,11.5,20.25,0,90,0,-0.226519773,-2.1720462,7.0056138
"1990",1990,1340803264,56.159679,-6.322134,"CSY0380",-0.273820225,1.308097986,-2.13,4.87,17.14606067,8.851240553,11.563,20.25,0,90,0,-0.279225436,-2.1720462,4.9661338
"1991",1991,1340803354,56.159679,-6.322134,"CSY0380",-0.356966292,1.184856767,-2.13,4.87,17.10799775,8.538213295,11.5,20.063,0,90,0,-0.364012807,-2.1720462,4.9661338
"1992",1992,1340803444,56.159679,-6.322134,"CSY0380",-0.327752809,1.222067011,-1.13,5.87,17.0926764,9.0035408,11.563,19.938,6.564448658,90,0.072938318,-0.334222649,-1.1523062,5.9858738
"1993",1993,1340803534,56.1596842,-6.32202852,"CSY0380",-0.190674157,1.552616662,-1.13,4.87,17.01986067,9.018695417,11.5,19.938,118.1599251,90,1.312888056,-0.194438065,-1.1523062,4.9661338
"1994",1994,1340803624,56.1597778,-6.32012988,"CSY0380",-0.368202247,1.195384148,-1.13,4.87,16.88381348,8.596094075,11.5,19.75,52.69621068,90,0.585513452,-0.37547056,-1.1523062,4.9661338
"1995",1995,1340803714,56.15979202,-6.319280208,"CSY0380",-0.242359551,2.284644195,-1.13,6.87,16.70970562,7.845664028,11.5,19.438,18.1707211,90,0.201896901,-0.247143728,-1.1523062,7.0056138
